country_code,latitude,longitude,sum_sports,decathlon_id,sports_api_id,groups_id
CA,45.5176,-73.5804,10,98,404,19
CA,45.5694,-73.6221,1,318,318,10
CA,45.6043,-73.5178,1,93,93,20
CA,45.5394,-73.6513,7,224,224,1
CA,45.5486,-73.5788,4,332,279,9
CA,45.4604,-73.6303,2,98,404,19
CA,45.5383,-73.6932,5,224,224,1
CA,45.498,-73.5472,12,428,109,15
CA,45.5005,-73.5684,26,461,257,2
CA,45.5057,-73.555,3,395,522,2
CA,45.5115,-73.5683,2,293,593,8
CA,45.4861,-73.5732,1,287,262,14
CA,45.4861,-73.5732,1,292,292,30
CA,45.5528,-73.6411,1,292,292,30
CA,45.5302,-73.5831,4,404,404,19
CA,45.5101,-73.6478,3,81,81,16
CA,45.6753,-73.5016,2,449,391,29
CA,45.5186,-73.5545,2,309,309,20
CA,45.5302,-73.6327,1,186,272,13
CA,45.5394,-73.6513,1,143,143,20
CA,45.5514,-73.6116,1,316,273,9
CA,45.5018,-73.6191,2,310,134,20
CA,45.5883,-73.5572,1,166,166,21
CA,43.6555,-79.3626,16,282,282,11
CA,43.6683,-79.4205,5,288,288,14
CA,43.702,-79.3853,1,93,93,20
CA,43.6934,-79.4857,3,281,281,11
CA,43.7366,-79.5401,1,280,257,2
CA,43.6404,-79.3995,1,318,318,10
CA,43.7223,-79.4504,1,37,37,9
CA,43.6656,-79.383,1,70,70,25
CA,43.6505,-79.5517,1,389,257,2
CA,43.7915,-79.4103,1,89,89,16
CA,43.7301,-79.3935,1,156,268,22
CA,43.6656,-79.383,1,306,134,20
CA,43.6684,-79.3689,2,160,160,21
CA,43.6564,-79.386,1,96,96,18
CA,43.6872,-79.3368,2,287,262,14
CA,43.6456,-79.3754,3,461,257,2
CA,43.6492,-79.3823,1,311,560,4
CA,43.6748,-79.4839,1,250,250,
CA,43.6629,-79.3987,1,405,405,1
CA,43.6915,-79.4307,1,292,292,30
CA,43.6861,-79.4025,1,282,282,11
CA,43.6889,-79.4507,1,134,134,20
CA,43.7694,-79.4921,1,219,219,1
CA,43.7137,-79.4869,1,286,286,14
CA,43.7301,-79.3935,1,292,292,30
CA,45.4487,-73.8167,2,286,286,14
CA,45.0726,-73.2923,2,443,627,9
CA,45.4001,-73.5825,2,219,219,1
CA,45.8382,-71.9542,1,487,522,2
CA,45.6095,-73.8378,1,405,405,1
CA,48.8286,-67.522,2,76,76,3
CA,49.35,-123.0679,1,12,257,2
CA,49.274,-122.7649,2,70,70,25
CA,51.0333,-93.8333,1,109,109,15
CA,45.4011,-73.619,1,334,279,9
CA,45.3994,-73.6506,1,291,351,15
CA,45.3994,-73.6506,1,303,598,8
CA,49.6585,-124.9835,1,45,45,9
CA,46.4168,-74.866,1,70,70,25
CA,45.6139,-72.9912,2,250,250,
CA,45.5834,-73.3325,6,37,37,9
CA,45.1665,-73.5239,3,29,29,9
CA,43.8669,-79.4414,4,66,66,22
CA,46.5068,-72.7436,1,428,109,15
CA,46.6315,-72.737,1,224,224,1
CA,46.6315,-72.737,3,74,74,3
CA,51.0334,-113.8187,1,443,627,9
CA,45.77,-73.6049,1,12,257,2
CA,45.77,-73.6049,3,224,224,1
CA,43.2001,-79.5663,1,311,560,4
CA,43.2001,-79.5663,1,306,134,20
CA,45.4668,-76.6827,1,93,93,20
CA,45.6001,-73.0991,1,224,224,1
CA,46.0333,-74.2,2,109,109,15
CA,45.4001,-74.0325,16,283,282,11
CA,45.4001,-74.0325,4,490,489,9
CA,45.6097,-73.5794,1,49,49,9
CA,45.6097,-73.5794,1,322,322,25
CA,45.6097,-73.5794,1,321,322,25
CA,44.6752,-63.5077,3,253,253,24
CA,45.4168,-73.4992,28,219,219,1
CA,45.2691,-74.2339,2,458,147,9
CA,45.5069,-73.8407,1,290,290,18
CA,45.6345,-74.1005,3,139,134,20
CA,43.6249,-79.7876,2,290,290,18
CA,43.7592,-79.7605,4,389,257,2
CA,43.6665,-79.8054,2,321,322,25
CA,43.7592,-79.7605,2,425,109,15
CA,46.9804,-70.5549,4,458,147,9
CA,46.9804,-70.5549,5,389,257,2
CA,46.3695,-72.6789,2,132,132,20
CA,46.3695,-72.6789,1,285,285,11
CA,46.6358,-71.3098,1,66,66,22
CA,46.3267,-73.6392,1,74,74,3
CA,45.4674,-73.4832,1,178,270,17
CA,45.4414,-73.4561,3,74,74,3
CA,45.4674,-73.4832,1,89,89,16
CA,46.0365,-73.0665,4,319,319,10
CA,48.8334,-64.4819,3,458,147,9
CA,45.6383,-73.7975,3,186,272,13
CA,45.6383,-73.7975,1,320,322,25
CA,45.6694,-73.7752,5,288,288,14
CA,44.9988,-64.7312,1,428,109,15
CA,48.25,-65.9,3,288,288,14
CA,45.591,-73.4361,5,292,292,30
CA,45.4166,-75.6904,2,45,45,9
CA,45.4023,-75.7329,1,186,272,13
CA,45.3679,-75.7381,2,281,281,11
CA,45.4167,-75.7,3,280,257,2
CA,45.3805,-75.7636,1,322,322,25
CA,45.4123,-75.7108,1,166,166,21
CA,49.8966,-97.2404,1,334,279,9
CA,49.867,-97.1356,1,78,78,18
CA,49.0333,-119.4667,1,443,627,9
CA,45.3526,-73.7305,7,219,219,1
CA,44.0565,-79.4555,2,282,282,11
CA,45.2307,-74.327,3,45,45,9
CA,47.8184,-69.1505,9,317,273,9
CA,47.8184,-69.1505,25,322,322,25
CA,47.8184,-69.1505,10,127,127,8
CA,47.8184,-69.1505,1,49,49,9
CA,51,-118.1833,7,66,66,22
CA,42.9536,-81.3418,4,253,253,24
CA,45.4924,-73.5009,4,66,66,22
CA,45.7395,-73.4588,1,98,404,19
CA,45.7395,-73.4588,3,322,322,25
CA,45.7774,-73.4252,2,81,81,16
CA,47.6181,-65.6511,3,66,66,22
CA,46.7167,-71.2667,2,332,279,9
CA,43.8432,-79.5644,1,283,282,11
CA,45.2832,-73.2792,1,109,109,15
CA,46.9333,-70.7333,1,449,391,29
CA,45.4279,-75.7711,3,74,74,3
CA,45.4776,-75.7059,1,74,74,3
CA,45.448,-75.7434,1,12,257,2
CA,45.3932,-75.8288,2,12,257,2
CA,45.5287,-75.6088,1,45,45,9
CA,49.2413,-124.8028,3,253,253,24
CA,47.8304,-69.5342,6,458,147,9
CA,49.2478,-122.9938,13,458,147,9
CA,46.2337,-73.0179,1,66,66,22
CA,46.3168,-74.2159,1,281,281,11
CA,45.4501,-73.8659,6,449,391,29
CA,45.5,-73.9667,1,132,132,20
CA,43.8156,-79.4534,1,307,307,20
CA,45.6834,-73.4325,1,330,325,6
CA,45.6834,-73.4325,2,219,219,1
CA,48.4496,-123.4193,1,389,257,2
CA,48.4392,-123.3566,3,29,29,9
CA,45.5418,-73.4382,2,291,351,15
CA,45.5679,-73.4761,4,253,253,24
CA,45.5183,-73.5023,8,134,134,20
CA,45.5362,-73.4721,2,334,279,9
CA,45.5679,-73.4761,4,318,318,10
CA,45.5418,-73.4382,1,428,109,15
CA,45.5679,-73.4761,3,288,288,14
CA,45.5049,-73.7142,1,322,322,25
CA,45.517,-73.6831,1,45,45,9
CA,53.55,-113.5,1,109,109,15
CA,53.4593,-113.4145,1,458,147,9
CA,45.6409,-73.7542,11,66,66,22
CA,45.5501,-73.6992,8,178,270,17
CA,45.5334,-73.8159,28,443,627,9
CA,45.5573,-73.7725,11,282,282,11
CA,45.6213,-73.7398,4,78,78,18
CA,45.6739,-73.5924,4,443,627,9
CA,45.5984,-73.7159,1,141,307,20
CA,45.6213,-73.7398,1,219,219,1
CA,45.8058,-74.0165,24,282,282,11
CA,45.7788,-73.9829,2,313,20,11
CA,45.5334,-73.2825,2,37,37,9
CA,45.5334,-73.2825,1,307,307,20
CA,46.0501,-74.2825,3,285,285,11
CA,46.0501,-74.2825,1,310,134,20
CA,45.45,-75.25,4,166,166,21
CA,48.3199,-71.4149,1,253,253,24
CA,51.2333,-58.65,1,487,522,2
CA,45.7888,-73.7442,5,281,281,11
CA,45.7275,-73.7062,1,280,257,2
CA,45.5667,-73.9,2,74,74,3
CA,47.6801,-68.8826,1,109,109,15
CA,45.2668,-72.1491,2,49,49,9
CA,45.2668,-72.1491,1,317,273,9
CA,50.1208,-122.9544,10,70,70,25
CA,46.7589,-71.298,4,93,93,20
CA,46.8528,-71.2573,5,132,132,20
CA,46.8528,-71.2573,21,285,285,11
CA,46.7589,-71.298,7,253,253,24
CA,46.8524,-71.6206,5,287,262,14
CA,46.8779,-71.3408,2,134,134,20
CA,46.7933,-71.2453,6,310,134,20
CA,46.7903,-71.4157,3,389,257,2
CA,46.8287,-71.334,4,449,391,29
CA,46.838,-71.2232,3,37,37,9
CA,46.9242,-71.3958,1,139,134,20
CA,46.8304,-71.2455,2,316,273,9
CA,46.7701,-71.0906,2,180,180,27
CA,46.838,-71.2232,1,66,66,22
CA,46.838,-71.2232,1,320,322,25
CA,46.6955,-71.8863,1,81,81,16
CA,45.866,-74.1785,6,45,45,9
CA,43.5148,-79.884,2,449,391,29
CA,45.7346,-72.7351,2,66,66,22
CA,43.7298,-79.2639,1,292,292,30
CA,43.8113,-79.193,1,313,20,11
CA,45.5167,-73.65,2,283,282,11
CA,48.099,-65.8317,1,322,322,25
CA,48.4187,-71.0417,1,89,89,16
CA,48.4187,-71.0417,1,320,322,25
CA,48.4175,-71.1031,2,66,66,22
CA,47.6575,-70.1559,1,70,70,25
CA,49.25,-124.1833,1,322,322,25
CA,45.6442,-73.8448,2,127,127,8
CA,45.6442,-73.8448,3,322,322,25
CA,45.4231,-71.8723,19,458,147,9
CA,45.4231,-71.8723,2,471,322,25
CA,45.3891,-71.8986,2,219,219,1
CA,45.4131,-71.9238,4,282,282,11
CA,45.4024,-71.8479,7,253,253,24
CA,45.3891,-71.8986,8,334,279,9
CA,45.3395,-72.0128,5,318,318,10
CA,45.4113,-71.9586,6,282,282,11
CA,45.4231,-71.8723,1,294,593,8
CA,45.4231,-71.8723,1,224,224,1
CA,45.4797,-71.9492,1,285,285,11
CA,45.3966,-72.0422,1,286,286,14
CA,45.143,-73.1882,8,66,66,22
CA,46.1586,-71.7097,1,284,284,11
CA,45.45,-73.2667,3,180,180,27
CA,45.574,-73.94,7,81,81,16
CA,45.9061,-72.5929,15,287,262,14
CA,45.8893,-72.5055,3,395,522,2
CA,45.9061,-72.5929,2,156,268,22
CA,45.8893,-72.5055,21,461,257,2
CA,45.9061,-72.5929,2,292,292,30
CA,46.5,-80.9667,1,156,268,22
CA,45.2666,-74.1372,1,306,134,20
CA,45.2409,-74.1098,3,283,282,11
CA,45.2702,-74.0482,1,305,134,20
CA,49.1889,-122.873,3,253,253,24
CA,49.1894,-122.8454,1,458,147,9
CA,45.4402,-73.6747,1,324,474,25
CA,45.4419,-73.7057,1,490,489,9
CA,45.4402,-73.6747,1,163,163,25
CA,43.7,-79.5667,1,166,166,21
CA,47.4596,-69.7547,14,81,81,16
CA,43.2606,-79.9161,1,253,253,24
CA,43.2606,-79.9161,3,93,93,20
CA,43.5184,-80.2257,1,311,560,4
CA,49.2833,-123.1298,14,458,147,9
CA,49.2788,-123.1139,5,253,253,24
CA,49.2767,-123.13,2,306,134,20
CA,49.248,-123.0913,2,280,257,2
CA,49.2767,-123.13,1,285,285,11
CA,49.2475,-123.121,2,287,262,14
CA,49.2795,-123.0667,1,283,282,11
CA,49.4635,-122.822,1,289,289,19
CA,50.9153,-113.8932,1,93,93,20
CA,51.0915,-114.2073,1,280,257,2
CA,46.0401,-66.3862,1,461,257,2
CA,45.3168,-72.6491,2,319,319,10
CA,46.1949,-74.6264,1,310,134,20
CA,49.2167,-68.15,1,409,409,23
CA,45.4756,-73.8367,3,282,282,11
CA,46.3342,-73.4774,6,443,627,9
CA,45.5176,-73.5804,8,280,257,2
CA,45.5302,-73.6327,21,66,66,22
CA,45.5018,-73.6191,14,449,391,29
CA,45.5618,-73.599,5,96,96,18
CA,45.5514,-73.6116,3,405,405,1
CA,45.5101,-73.6478,16,283,282,11
CA,45.5018,-73.6191,2,175,404,19
CA,45.5354,-73.6061,20,134,134,20
CA,45.5583,-73.5701,55,284,284,11
CA,45.5101,-73.6478,5,321,322,25
CA,45.4964,-73.6647,4,253,253,24
CA,45.5808,-73.5825,2,322,322,25
CA,45.5808,-73.5825,1,87,87,16
CA,45.5374,-73.5735,5,98,404,19
CA,45.5115,-73.5683,6,160,160,21
CA,45.5528,-73.6411,12,224,224,1
CA,45.5115,-73.5683,12,307,307,20
CA,45.5307,-73.5547,4,175,404,19
CA,45.5435,-73.6339,21,389,257,2
CA,45.5307,-73.5547,2,323,323,25
CA,45.5354,-73.6061,18,333,279,9
CA,45.5401,-73.6225,7,319,319,10
CA,45.5005,-73.5684,10,163,163,25
CA,45.5168,-73.6072,10,318,318,10
CA,45.5864,-73.6082,4,45,45,9
CA,45.573,-73.5701,5,318,318,10
CA,45.5101,-73.6478,8,461,257,2
CA,45.5354,-73.6061,2,294,593,8
CA,45.5741,-73.6507,2,319,319,10
CA,45.5438,-73.5927,7,288,288,14
CA,45.5168,-73.6072,6,186,272,13
CA,45.5864,-73.6082,4,219,219,1
CA,45.5883,-73.5572,2,309,309,20
CA,45.5052,-73.5622,1,334,279,9
CA,45.6109,-73.6211,4,166,166,21
CA,45.5063,-73.6297,7,127,127,8
CA,45.6097,-73.5472,4,280,257,2
CA,45.4546,-73.5985,1,219,219,1
CA,45.5217,-73.6393,4,449,391,29
CA,45.5528,-73.6411,4,109,109,15
CA,45.4805,-73.5554,4,320,322,25
CA,45.5302,-73.6327,2,141,307,20
CA,45.5354,-73.6061,2,182,849,26
CA,45.4964,-73.6647,17,283,282,11
CA,45.5057,-73.555,4,163,163,25
CA,45.5779,-73.5304,1,334,279,9
CA,45.3668,-73.5659,2,293,593,8
CA,45.5528,-73.6411,1,139,134,20
CA,45.5009,-73.5877,7,318,318,10
CA,45.5057,-73.555,1,300,593,8
CA,45.5694,-73.6221,3,488,522,2
CA,45.5467,-73.6718,3,461,257,2
CA,45.4897,-73.6312,2,404,404,19
CA,45.4897,-73.6312,3,175,404,19
CA,45.4604,-73.6303,2,292,292,30
CA,45.6097,-73.5472,1,141,307,20
CA,45.6097,-73.5472,2,143,143,20
CA,45.5168,-73.6072,5,466,134,20
CA,45.4604,-73.6303,3,287,262,14
CA,45.5435,-73.6339,2,76,76,3
CA,45.5442,-73.5468,2,89,89,16
CA,45.5057,-73.555,1,289,289,19
CA,45.5302,-73.6327,1,488,522,2
CA,45.5467,-73.6718,1,395,522,2
CA,45.5302,-73.5831,1,304,304,8
CA,45.5302,-73.5831,1,293,593,8
CA,46.73,-72.564,1,285,285,11
CA,43.6736,-79.4035,6,443,627,9
CA,43.623,-79.3936,1,301,593,8
CA,43.623,-79.3936,1,298,593,8
CA,43.6564,-79.386,1,301,593,8
CA,43.7068,-79.517,7,458,147,9
CA,43.6555,-79.3626,6,280,257,2
CA,43.6861,-79.4025,1,143,143,20
CA,43.7915,-79.4103,3,134,134,20
CA,43.6605,-79.4633,2,250,250,
CA,43.6913,-79.3116,1,93,93,20
CA,43.6555,-79.3626,1,143,143,20
CA,43.6404,-79.3995,1,93,93,20
CA,43.7545,-79.33,1,303,598,8
CA,43.7545,-79.33,1,294,593,8
CA,43.6934,-79.4857,1,171,171,25
CA,43.7223,-79.4504,3,287,262,14
CA,43.6605,-79.4633,1,178,270,17
CA,43.6736,-79.4035,2,81,81,16
CA,43.6872,-79.3368,1,139,134,20
CA,43.6541,-79.3978,1,323,323,25
CA,43.6564,-79.386,1,171,171,25
CA,43.6492,-79.3823,1,284,284,11
CA,46.8002,-70.755,1,66,66,22
CA,48.416,-68.5979,2,12,257,2
CA,48.416,-68.5979,2,156,268,22
CA,46.6901,-71.1849,1,461,257,2
CA,46.6901,-71.1849,1,37,37,9
CA,46.6901,-71.1849,1,395,522,2
CA,45.4001,-73.5825,1,287,262,14
CA,53.7168,-113.2187,1,93,93,20
CA,45.6501,-73.2992,2,285,285,11
CA,44.35,-78.7333,2,284,284,11
CA,49.3597,-123.0377,3,389,257,2
CA,49.3222,-123.0834,5,425,109,15
CA,45.4011,-73.619,5,66,66,22
CA,45.438,-73.6215,1,425,109,15
CA,45.4011,-73.619,1,37,37,9
CA,45.6139,-72.9912,5,291,351,15
CA,45.5834,-73.3325,10,461,257,2
CA,45.5834,-73.3325,4,395,522,2
CA,45.6043,-73.5178,5,286,286,14
CA,45.498,-73.5472,5,319,319,10
CA,45.5217,-73.6393,9,443,627,9
CA,45.6109,-73.6211,13,285,285,11
CA,45.5302,-73.6327,4,163,163,25
CA,45.5247,-73.5953,3,93,93,20
CA,45.4805,-73.5554,2,156,268,22
CA,45.5514,-73.6116,13,81,81,16
CA,45.5168,-73.6072,8,89,89,16
CA,45.5694,-73.6221,3,466,134,20
CA,45.4546,-73.5985,1,100,100,12
CA,45.4604,-73.6303,2,76,76,3
CA,45.5442,-73.5468,2,293,593,8
CA,45.5063,-73.6297,2,280,257,2
CA,45.4897,-73.6312,3,334,279,9
CA,45.5186,-73.5545,2,294,593,8
CA,45.5186,-73.5545,2,303,598,8
CA,45.5374,-73.5735,2,404,404,19
CA,45.4529,-73.6492,3,458,147,9
CA,45.5009,-73.5877,3,175,404,19
CA,45.5168,-73.6072,3,395,522,2
CA,45.5779,-73.5304,3,76,76,3
CA,45.5186,-73.5545,4,313,20,11
CA,45.5401,-73.6225,1,293,593,8
CA,45.5741,-73.6507,1,389,257,2
CA,45.7643,-73.5036,2,405,405,1
CA,45.4805,-73.5554,2,292,292,30
CA,45.499,-73.6089,1,319,319,10
CA,45.6109,-73.6211,2,132,132,20
CA,45.4717,-73.6149,1,301,593,8
CA,45.5061,-73.5573,1,312,312,20
CA,45.5694,-73.6221,1,297,593,8
CA,45.4717,-73.6149,1,160,160,21
CA,45.5606,-73.6584,1,287,262,14
CA,45.3501,-72.5658,1,45,45,9
CA,43.1836,-79.721,3,224,224,1
CA,43.7137,-79.4869,3,291,351,15
CA,43.7568,-79.521,1,134,134,20
CA,43.6564,-79.386,1,294,593,8
CA,43.6683,-79.4205,11,286,286,14
CA,43.7673,-79.4111,3,219,219,1
CA,43.648,-79.4177,2,160,160,21
CA,43.7335,-79.4177,4,156,268,22
CA,43.6469,-79.4521,4,45,45,9
CA,43.7334,-79.3329,3,166,166,21
CA,43.7915,-79.4103,1,392,392,27
CA,43.6564,-79.386,1,459,279,9
CA,43.6564,-79.386,1,333,279,9
CA,43.6913,-79.3116,1,320,322,25
CA,43.7319,-79.4928,2,443,627,9
CA,43.6256,-79.5231,1,286,286,14
CA,43.623,-79.3936,1,282,282,11
CA,43.6913,-79.3116,1,186,272,13
CA,43.6605,-79.4633,1,109,109,15
CA,45.9667,-70.95,2,458,147,9
CA,45.4487,-73.8167,1,318,318,10
CA,45.4487,-73.8167,1,186,272,13
CA,43.0696,-79.0818,1,253,253,24
CA,45.1102,-72.6166,7,286,286,14
CA,45.8382,-71.9542,1,323,323,25
CA,45.0726,-73.2923,2,66,66,22
CA,48.416,-68.5979,4,280,257,2
CA,45.6095,-73.8378,1,459,279,9
CA,45.6209,-73.8728,2,285,285,11
CA,45.6209,-73.8728,1,306,134,20
CA,45.4334,-76.3494,1,109,109,15
CA,52.8833,-118.0833,2,409,409,23
CA,48.8286,-67.522,1,332,279,9
CA,49.3678,-122.9278,1,443,627,9
CA,46.0628,-70.5254,1,320,322,25
CA,45.438,-73.6215,3,163,163,25
CA,45.4,-73,2,286,286,14
CA,46.1372,-73.5143,1,70,70,25
CA,45.6139,-72.9912,18,389,257,2
CA,45.5834,-73.3325,33,66,66,22
CA,45.5834,-73.3325,7,171,171,25
CA,45.5057,-73.555,20,224,224,1
CA,45.6753,-73.5016,3,283,282,11
CA,45.5354,-73.6061,12,316,273,9
CA,45.5018,-73.6191,8,78,78,18
CA,45.5005,-73.5684,25,224,224,1
CA,45.5438,-73.5927,5,290,290,18
CA,45.5467,-73.6718,7,428,109,15
CA,45.5247,-73.5953,13,81,81,16
CA,45.5883,-73.5572,3,324,474,25
CA,45.5057,-73.555,5,471,322,25
CA,45.5302,-73.6327,14,37,37,9
CA,45.5486,-73.5788,3,163,163,25
CA,45.5618,-73.599,9,250,250,
CA,45.5514,-73.6116,11,322,322,25
CA,45.5528,-73.6411,7,389,257,2
CA,45.4546,-73.5985,4,286,286,14
CA,45.5514,-73.6116,5,98,404,19
CA,45.5115,-73.5683,4,290,290,18
CA,45.5808,-73.5825,14,286,286,14
CA,45.5899,-73.6389,6,288,288,14
CA,45.5401,-73.6225,9,332,279,9
CA,45.5864,-73.6082,4,286,286,14
CA,45.4717,-73.6149,5,286,286,14
CA,45.6097,-73.5472,6,461,257,2
CA,45.6109,-73.6211,2,307,307,20
CA,45.5217,-73.6393,3,166,166,21
CA,45.3668,-73.5659,5,132,132,20
CA,45.4546,-73.5985,9,428,109,15
CA,45.5779,-73.5304,2,316,273,9
CA,45.5442,-73.5468,2,303,598,8
CA,45.5442,-73.5468,5,96,96,18
CA,45.4861,-73.5732,2,306,134,20
CA,45.5374,-73.5735,1,132,132,20
CA,45.5394,-73.6513,2,304,304,8
CA,45.5313,-73.7091,3,286,286,14
CA,45.5899,-73.6389,1,45,45,9
CA,45.5779,-73.5304,4,109,109,15
CA,45.5354,-73.6061,1,330,325,6
CA,45.5176,-73.5804,4,310,134,20
CA,45.7643,-73.5036,3,285,285,11
CA,45.4897,-73.6312,6,317,273,9
CA,45.632,-73.5075,1,180,180,27
CA,45.5899,-73.6389,1,404,404,19
CA,45.6109,-73.6211,4,320,322,25
CA,45.5186,-73.5545,2,487,522,2
CA,45.6043,-73.5178,1,325,325,6
CA,45.5394,-73.6513,1,311,560,4
CA,45.5061,-73.5573,1,466,134,20
CA,45.5618,-73.599,1,302,593,8
CA,45.5486,-73.5788,1,324,474,25
CA,45.5467,-73.6718,1,291,351,15
CA,45.5401,-73.6225,1,409,409,23
CA,43.6469,-79.4521,1,70,70,25
CA,43.6803,-79.3538,2,285,285,11
CA,43.6564,-79.386,1,302,593,8
CA,43.6629,-79.3987,2,253,253,24
CA,43.7301,-79.3935,5,389,257,2
CA,43.6913,-79.3116,1,98,404,19
CA,43.6404,-79.3995,3,322,322,25
CA,43.7786,-79.445,1,461,257,2
CA,43.6655,-79.4378,1,81,81,16
CA,43.7301,-79.3935,1,425,109,15
CA,43.7694,-79.4921,7,458,147,9
CA,43.6404,-79.3995,2,405,405,1
CA,43.6555,-79.3626,4,288,288,14
CA,43.702,-79.3853,1,292,292,30
CA,43.6518,-79.5076,2,458,147,9
CA,43.6512,-79.4828,2,224,224,1
CA,43.7334,-79.3329,1,395,522,2
CA,43.623,-79.3936,1,449,391,29
CA,43.7143,-79.4065,1,310,134,20
CA,43.6383,-79.4301,1,490,489,9
CA,45.3668,-73.5492,1,109,109,15
CA,49.1285,-122.6236,1,306,134,20
CA,49.2146,-124.02,1,109,109,15
CA,46.8002,-70.755,8,458,147,9
CA,43.0537,-79.1018,1,285,285,11
CA,45.4001,-73.5825,16,458,147,9
CA,45.8382,-71.9542,4,224,224,1
CA,45.8382,-71.9542,1,305,134,20
CA,45.6095,-73.8378,2,285,285,11
CA,49.2366,-122.8521,3,98,404,19
CA,44.35,-78.7333,11,458,147,9
CA,45.0726,-73.2923,1,317,273,9
CA,48.416,-68.5979,2,89,89,16
CA,46.9233,-70.8968,1,318,318,10
CA,46.6901,-71.1849,1,291,351,15
CA,45.3994,-73.6506,3,98,404,19
CA,45.6567,-72.9237,6,286,286,14
CA,45.6567,-72.9237,2,134,134,20
CA,45.5971,-72.9366,1,250,250,
CA,45.5834,-73.3325,19,428,109,15
CA,45.5834,-73.3325,1,291,351,15
CA,45.5527,-73.1755,2,292,292,30
CA,45.7668,-71.9324,1,96,96,18
CA,45.4756,-73.8367,5,12,257,2
CA,45.5063,-73.6297,33,282,282,11
CA,45.5005,-73.5684,28,66,66,22
CA,45.504,-73.5747,4,333,279,9
CA,45.5618,-73.599,4,74,74,3
CA,45.504,-73.5747,8,156,268,22
CA,45.5528,-73.6411,6,76,76,3
CA,45.5057,-73.555,16,66,66,22
CA,45.5779,-73.5304,8,458,147,9
CA,45.5057,-73.555,4,139,134,20
CA,45.5186,-73.5545,15,291,351,15
CA,45.5401,-73.6225,22,449,391,29
CA,45.5186,-73.5545,31,428,109,15
CA,45.5176,-73.5804,12,321,322,25
CA,45.5808,-73.5825,1,409,409,23
CA,45.4546,-73.5985,5,281,281,11
CA,45.5606,-73.6584,6,37,37,9
CA,45.5302,-73.5831,2,100,100,12
CA,45.4546,-73.5985,3,78,78,18
CA,45.5263,-73.6649,24,284,284,11
CA,45.5354,-73.6061,19,93,93,20
CA,45.5694,-73.6221,5,89,89,16
CA,45.5302,-73.5831,4,301,593,8
CA,45.5864,-73.6082,4,78,78,18
CA,45.5354,-73.6061,7,323,323,25
CA,45.5486,-73.5788,6,309,309,20
CA,45.5401,-73.6225,3,316,273,9
CA,45.5247,-73.5953,9,318,318,10
CA,45.6097,-73.5472,1,89,89,16
CA,45.5528,-73.6411,3,171,171,25
CA,45.5005,-73.5684,1,139,134,20
CA,45.4717,-73.6149,2,405,405,1
CA,45.4819,-73.6421,3,305,134,20
CA,45.4819,-73.6421,2,139,134,20
CA,45.5057,-73.555,7,109,109,15
CA,45.5057,-73.555,4,37,37,9
CA,45.499,-73.6089,1,250,250,
CA,45.5618,-73.599,1,332,279,9
CA,45.5583,-73.5701,1,311,560,4
CA,45.5583,-73.5701,1,306,134,20
CA,45.5808,-73.5825,1,301,593,8
CA,45.5374,-73.5735,2,409,409,23
CA,45.5585,-73.5386,1,319,319,10
CA,45.4717,-73.6149,1,98,404,19
CA,45.6097,-73.5472,1,425,109,15
CA,45.5302,-73.6327,1,89,89,16
CA,45.5302,-73.5831,1,298,593,8
CA,43.7568,-79.521,4,389,257,2
CA,43.7081,-79.4479,1,93,93,20
CA,43.7223,-79.4504,3,283,282,11
CA,43.6605,-79.4633,11,66,66,22
CA,43.6404,-79.3995,5,389,257,2
CA,43.6655,-79.4378,3,288,288,14
CA,43.6736,-79.4035,1,322,322,25
CA,43.6683,-79.4205,6,320,322,25
CA,43.6683,-79.4205,2,186,272,13
CA,43.7124,-79.3644,1,219,219,1
CA,43.6605,-79.4633,1,289,289,19
CA,43.7786,-79.445,1,178,270,17
CA,43.7063,-79.3094,1,458,147,9
CA,43.6913,-79.3116,2,449,391,29
CA,43.648,-79.4177,1,219,219,1
CA,43.6683,-79.4205,3,134,134,20
CA,43.6075,-79.5013,3,280,257,2
CA,43.6496,-79.3833,2,443,627,9
CA,43.7545,-79.33,1,302,593,8
CA,43.7915,-79.4103,1,320,322,25
CA,43.7694,-79.4921,3,283,282,11
CA,43.7801,-79.3479,1,286,286,14
CA,43.6899,-79.3853,2,186,272,13
CA,43.7081,-79.4479,1,389,257,2
CA,45.3668,-73.5492,1,285,285,11
CA,49.2146,-124.02,1,285,285,11
CA,45.0726,-73.2923,1,461,257,2
CA,46.9233,-70.8968,8,280,257,2
CA,45.4001,-73.5825,4,283,282,11
CA,45.4001,-73.5825,1,321,322,25
CA,45.4001,-73.5825,1,127,127,8
CA,45.8382,-71.9542,1,324,474,25
CA,45.8382,-71.9542,1,109,109,15
CA,45.6095,-73.8378,4,409,409,23
CA,45.6209,-73.8728,1,134,134,20
CA,43.1394,-80.2357,1,332,279,9
CA,48.8286,-67.522,1,12,257,2
CA,48.8286,-67.522,2,224,224,1
CA,49.274,-122.7649,2,250,250,
CA,49.274,-122.7649,1,487,522,2
CA,45.438,-73.6215,1,89,89,16
CA,45.3994,-73.6506,2,299,598,8
CA,45.6139,-72.9912,1,323,323,25
CA,45.6567,-72.9237,1,98,404,19
CA,45.5606,-73.6584,2,289,289,19
CA,45.5606,-73.6584,4,66,66,22
CA,45.47,-73.6686,1,280,257,2
